customer_id,flight_id,checkin_wait_min,baggage_wait_min,inflight_service_rating,issue_checkin,issue_baggage,issue_inflight,nps_score,total_issues
3841,17352,11,18,5,1,0,0,1,1
3842,16915,8,1,3,0,0,0,7,0
3843,18326,5,1,4,0,0,0,5,0
3844,13644,6,2,5,0,0,0,10,0
3845,14970,0,1,4,0,0,0,7,0
3846,18003,7,11,4,0,0,1,9,1
3847,13278,7,1,5,0,0,0,8,0
3848,17296,17,2,4,0,1,0,7,1
3849,19014,5,0,1,0,0,0,9,0
3850,13074,0,18,1,0,0,0,7,0
3851,18312,2,20,1,0,0,0,6,0
3852,17552,8,2,2,0,0,0,6,0
3853,11637,2,16,4,0,0,0,9,0
3854,15103,2,6,2,1,0,0,7,1
3855,19116,13,3,3,0,0,0,6,0
3856,10644,7,11,5,0,1,0,3,1
3857,12032,5,2,3,0,0,0,7,0
3858,12761,3,16,2,0,0,0,5,0
3859,12068,10,0,1,0,1,0,10,1
3860,10241,2,38,4,0,0,0,7,0
3861,12668,10,0,4,0,1,0,0,1
3862,10802,0,10,1,0,1,0,2,1
3863,15059,15,27,4,0,1,0,5,1
3864,10195,5,0,5,0,0,0,2,0
3865,12187,4,8,5,0,0,0,10,0
3866,12330,7,5,5,0,0,0,9,0
3867,14841,7,10,3,0,0,0,10,0
3868,13606,1,3,1,0,0,0,8,0
3869,18468,11,0,5,1,1,0,8,2
3870,10060,2,11,2,0,0,0,10,0
3871,13927,18,6,5,0,0,0,10,0
3872,16296,13,11,3,0,1,0,10,1
3873,12591,3,2,2,0,0,0,9,0
3874,18758,13,4,1,0,0,0,8,0
3875,19763,3,9,1,0,0,0,0,0
3876,16121,0,10,5,0,0,0,6,0
3877,11200,26,5,2,0,0,0,8,0
3878,12854,8,3,2,0,0,1,7,1
3879,17024,4,3,5,0,0,0,9,0
3880,19428,4,2,5,0,1,0,9,1
3881,16972,3,4,4,0,1,0,7,1
3882,10136,31,2,4,1,0,0,0,1
3883,11029,1,12,5,0,0,0,6,0
3884,12594,3,10,3,0,0,0,4,0
3885,17206,5,5,4,0,0,0,5,0
3886,10661,5,4,5,0,0,0,8,0
3887,12472,5,3,2,0,1,0,1,1
3888,10086,1,9,4,1,0,0,0,1
3889,16219,1,30,3,0,0,1,6,1
3890,18143,2,13,1,0,0,0,9,0
3891,16968,19,16,2,0,1,0,0,1
3892,12773,0,21,3,0,0,0,9,0
3893,11700,11,5,3,0,0,1,6,1
3894,12700,11,0,3,0,0,0,2,0
3895,16815,13,11,2,0,1,0,7,1
3896,11647,17,2,3,0,0,0,10,0
3897,16038,2,10,1,0,0,0,7,0
3898,15164,2,16,4,0,0,0,8,0
3899,15520,5,18,2,0,0,0,9,0
3900,13687,2,4,3,0,0,0,9,0
3901,10596,10,8,5,1,1,0,1,2
3902,14545,8,11,4,0,0,0,9,0
3903,18676,16,20,2,1,0,0,10,1
3904,18837,0,17,5,1,0,0,8,1
3905,14757,19,53,5,0,1,0,9,1
3906,14384,2,0,3,0,1,0,7,1
3907,18912,5,6,2,0,0,0,5,0
3908,14733,4,3,3,0,0,1,8,1
3909,17081,11,1,1,0,0,0,7,0
3910,18690,4,29,5,0,0,0,10,0
3911,17117,22,74,1,0,0,0,10,0
3912,14729,18,2,3,0,0,1,9,1
3913,11673,16,0,4,0,0,0,10,0
3914,18306,0,3,5,0,0,0,5,0
3915,19928,15,21,4,0,0,0,10,0
3916,17178,12,4,2,0,1,0,5,1
3917,12294,0,0,5,1,0,0,2,1
3918,13630,0,0,1,0,0,0,8,0
3919,10146,0,6,4,0,0,0,6,0
3920,13453,0,32,2,0,0,1,10,1
3921,14507,6,4,5,0,0,0,7,0
3922,15783,29,6,2,1,1,0,10,2
3923,17751,4,1,1,0,0,0,1,0
3924,15628,6,8,5,1,0,0,9,1
3925,18328,27,14,2,0,0,0,9,0
3926,13360,2,3,3,0,0,0,8,0
3927,13005,15,4,5,1,0,0,6,1
3928,13552,6,22,5,0,0,0,9,0
3929,10018,6,0,5,0,0,0,7,0
3930,12242,3,12,5,0,1,0,8,1
3931,16318,6,6,3,0,1,0,7,1
3932,15097,0,4,1,0,0,0,3,0
3933,18640,11,12,3,0,0,0,1,0
3934,11948,2,21,3,1,0,1,6,2
3935,19137,17,9,2,0,0,0,10,0
3936,15618,3,0,4,1,0,0,7,1
3937,14236,1,7,4,0,0,0,9,0
3938,16901,9,7,2,0,0,0,7,0
3939,11920,1,9,3,1,0,0,10,1
3940,14188,11,13,2,0,0,0,6,0
3941,10238,27,0,5,1,0,0,1,1
3942,10204,12,8,2,0,0,0,9,0
3943,15552,0,10,2,0,0,1,8,1
3944,14927,7,5,5,1,1,0,7,2
3945,14390,9,13,4,1,0,0,5,1
3946,12687,13,3,5,0,0,0,4,0
3947,14951,0,4,1,0,0,0,7,0
3948,16160,5,39,2,0,0,0,8,0
3949,15388,6,5,2,1,0,0,7,1
3950,19540,1,5,4,0,1,0,6,1
3951,15126,3,10,3,0,0,0,7,0
3952,10816,4,42,5,0,1,0,2,1
3953,19012,14,48,3,0,1,0,8,1
3954,10192,21,10,1,1,0,0,8,1
3955,11776,7,0,5,0,0,0,0,0
3956,13645,4,27,1,0,1,0,5,1
3957,16314,2,10,1,0,0,0,2,0
3958,18442,32,5,1,0,0,1,10,1
3959,11788,32,21,5,0,0,0,7,0
3960,17374,20,6,5,1,0,0,7,1
3961,13700,12,0,4,0,0,0,7,0
3962,19359,3,20,2,0,0,0,10,0
3963,13893,13,9,3,0,1,0,8,1
3964,16811,4,4,3,0,0,0,3,0
3965,19288,3,3,1,0,1,0,6,1
3966,12679,10,10,5,0,0,0,9,0
3967,13904,0,2,5,0,0,0,6,0
3968,17260,0,4,1,0,1,1,5,2
3969,10504,4,12,2,1,0,0,10,1
3970,19813,4,25,3,0,0,0,10,0
3971,19579,18,9,4,0,0,0,10,0
3972,16773,1,17,2,0,0,1,3,1
3973,13816,1,17,5,0,1,0,4,1
3974,10717,1,13,1,0,0,1,6,1
3975,14434,0,3,3,0,0,0,9,0
3976,10658,0,24,1,0,0,0,8,0
3977,15057,8,6,5,1,0,0,9,1
3978,14008,4,0,1,0,0,0,10,0
3979,14994,11,3,3,0,0,0,9,0
3980,14234,39,17,1,0,0,0,5,0
3981,13764,8,0,3,0,1,0,5,1
3982,14637,0,1,1,1,0,0,6,1
3983,12104,0,14,1,0,0,0,5,0
3984,19447,17,26,3,0,1,0,5,1
3985,16801,5,12,1,1,0,0,9,1
3986,18575,13,3,2,0,1,0,0,1
3987,12607,15,0,4,0,0,1,8,1
3988,18385,21,11,2,0,0,0,9,0
3989,13719,23,0,4,0,0,0,1,0
3990,12581,6,11,2,0,0,0,1,0
3991,12565,3,3,4,0,0,0,5,0
3992,12763,26,28,1,0,0,0,4,0
3993,16328,6,7,3,0,0,0,7,0
3994,15991,0,3,3,1,0,0,8,1
3995,13406,8,23,5,0,0,0,8,0
3996,18923,7,3,4,0,0,0,6,0
3997,14780,18,4,5,0,0,0,7,0
3998,14177,8,21,5,0,0,0,8,0
3999,16476,3,4,4,1,0,0,2,1
4000,12604,27,6,3,0,0,0,4,0
